2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 20:35:51 | INFO     | mu_supervisor | Step 17: pos=(95,9) target=(99,10) dist=4.1
2026-02-19 20:35:54 | INFO     | mu_supervisor | Step 18: pos=(98,9) target=(99,10) dist=1.4
2026-02-19 20:35:54 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:35:56 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:36:01 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 400 / 400 (stale 0s)
2026-02-19 20:36:01 | INFO     | mu_supervisor | Reached level 400 — leaving Aida
2026-02-19 20:36:01 | INFO     | mu_supervisor | Level 400 >= reset level 400 — resetting
2026-02-19 20:36:01 | INFO     | mu_supervisor | Sending /reset command
2026-02-19 20:36:04 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=1)
2026-02-19 20:36:04 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-19 20:36:04 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-19 20:36:06 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-19 20:36:07 | INFO     | mu_supervisor | Post-login steps complete
2026-02-19 20:36:08 | INFO     | mu_supervisor | Read available points from character screen: 465
2026-02-19 20:36:12 | INFO     | mu_supervisor | Sent /s: 46 total points
2026-02-19 20:36:16 | INFO     | mu_supervisor | Sent /a: 139 total points
2026-02-19 20:36:21 | INFO     | mu_supervisor | Sent /v: 46 total points
2026-02-19 20:36:26 | INFO     | mu_supervisor | Sent /e: 232 total points
2026-02-19 20:36:26 | INFO     | mu_supervisor | Post-reset distribution complete
2026-02-19 20:36:26 | INFO     | mu_supervisor | Level 1 — active spot: Lorencia (until 10)
2026-02-19 20:36:26 | INFO     | mu_supervisor | Already at Lorencia (read: 'Lorencia(141,132)') — skipping warp
2026-02-19 20:36:26 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-19 20:36:26 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-19 20:36:26 | INFO     | mu_supervisor | Step 1: pos=(141,132) target=(153,127) dist=13.0
2026-02-19 20:36:29 | INFO     | mu_supervisor | Step 2: pos=(144,130) target=(153,127) dist=9.5
2026-02-19 20:36:31 | INFO     | mu_supervisor | Step 3: pos=(147,128) target=(153,127) dist=6.1
2026-02-19 20:36:33 | INFO     | mu_supervisor | Step 4: pos=(150,126) target=(153,127) dist=3.2
2026-02-19 20:36:36 | INFO     | mu_supervisor | Step 5: pos=(153,126) target=(153,127) dist=1.0
2026-02-19 20:36:36 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:36:36 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-19 20:36:36 | INFO     | mu_supervisor | Step 6: pos=(153,126) target=(154,127) dist=1.4
2026-02-19 20:36:36 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-19 20:36:36 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-19 20:36:36 | INFO     | mu_supervisor | Step 7: pos=(153,126) target=(180,127) dist=27.0
2026-02-19 20:36:39 | INFO     | mu_supervisor | Step 8: pos=(156,126) target=(180,127) dist=24.0
2026-02-19 20:36:41 | INFO     | mu_supervisor | Step 9: pos=(159,126) target=(180,127) dist=21.0
2026-02-19 20:36:44 | INFO     | mu_supervisor | Step 10: pos=(162,126) target=(180,127) dist=18.0
2026-02-19 20:36:46 | INFO     | mu_supervisor | Step 11: pos=(165,126) target=(180,127) dist=15.0
2026-02-19 20:36:48 | INFO     | mu_supervisor | Step 12: pos=(168,126) target=(180,127) dist=12.0
2026-02-19 20:36:51 | INFO     | mu_supervisor | Step 13: pos=(171,126) target=(180,127) dist=9.1
2026-02-19 20:36:53 | INFO     | mu_supervisor | Step 14: pos=(174,126) target=(180,127) dist=6.1
2026-02-19 20:36:56 | INFO     | mu_supervisor | Step 15: pos=(177,126) target=(180,127) dist=3.2
2026-02-19 20:36:58 | INFO     | mu_supervisor | Step 16: pos=(180,126) target=(180,127) dist=1.0
2026-02-19 20:36:58 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:37:00 | INFO     | mu_supervisor | Farming at Lorencia — holding right-click until level 10
2026-02-19 20:37:30 | INFO     | mu_supervisor | Farming at Lorencia — level 22 / 10
2026-02-19 20:37:30 | INFO     | mu_supervisor | Reached level 22 — leaving Lorencia
2026-02-19 20:37:30 | INFO     | mu_supervisor | Released right-click
2026-02-19 20:37:30 | INFO     | mu_supervisor | Level 22 — active spot: Elbeland3 (until 200)
2026-02-19 20:37:31 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:37:39 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:37:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 0s)
2026-02-19 20:37:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 5s)
2026-02-19 20:37:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 10s)
2026-02-19 20:37:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 15s)
2026-02-19 20:37:59 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:38:05 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 21s)
2026-02-19 20:38:10 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 26s)
2026-02-19 20:38:15 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 31s)
2026-02-19 20:38:15 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:38:15 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:38:23 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:38:28 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 0s)
2026-02-19 20:38:33 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 5s)
2026-02-19 20:38:38 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 10s)
2026-02-19 20:38:43 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 15s)
2026-02-19 20:38:43 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:38:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 21s)
2026-02-19 20:38:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 26s)
2026-02-19 20:38:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 22 / 200 (stale 31s)
2026-02-19 20:38:59 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:38:59 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:39:07 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:39:12 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 28 / 200 (stale 0s)
2026-02-19 20:39:17 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 28 / 200 (stale 5s)
2026-02-19 20:39:22 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 33 / 200 (stale 0s)
2026-02-19 20:39:27 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 35 / 200 (stale 0s)
2026-02-19 20:39:32 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 36 / 200 (stale 0s)
2026-02-19 20:39:37 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 38 / 200 (stale 0s)
2026-02-19 20:39:42 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 39 / 200 (stale 0s)
2026-02-19 20:39:47 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 41 / 200 (stale 0s)
2026-02-19 20:39:52 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 41 / 200 (stale 5s)
2026-02-19 20:39:57 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 43 / 200 (stale 0s)
2026-02-19 20:40:02 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 44 / 200 (stale 0s)
2026-02-19 20:40:07 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 45 / 200 (stale 0s)
2026-02-19 20:40:12 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 46 / 200 (stale 0s)
2026-02-19 20:40:17 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 47 / 200 (stale 0s)
2026-02-19 20:40:22 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 48 / 200 (stale 0s)
2026-02-19 20:40:27 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 48 / 200 (stale 5s)
2026-02-19 20:40:32 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 50 / 200 (stale 0s)
2026-02-19 20:40:34 | INFO     | mu_supervisor | Read available points from character screen: 0
2026-02-19 20:40:34 | INFO     | mu_supervisor | No stat points to distribute
2026-02-19 20:40:39 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 50 / 200 (stale 7s)
2026-02-19 20:40:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 51 / 200 (stale 0s)
2026-02-19 20:40:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 52 / 200 (stale 0s)
2026-02-19 20:40:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 52 / 200 (stale 5s)
2026-02-19 20:40:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 53 / 200 (stale 0s)
2026-02-19 20:41:04 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 54 / 200 (stale 0s)
2026-02-19 20:41:09 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 54 / 200 (stale 5s)
2026-02-19 20:41:14 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 55 / 200 (stale 0s)
2026-02-19 20:41:19 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 55 / 200 (stale 5s)
2026-02-19 20:41:24 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 56 / 200 (stale 0s)
2026-02-19 20:41:29 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 57 / 200 (stale 0s)
2026-02-19 20:41:34 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 57 / 200 (stale 5s)
2026-02-19 20:41:39 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 58 / 200 (stale 0s)
2026-02-19 20:41:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 58 / 200 (stale 5s)
2026-02-19 20:41:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 59 / 200 (stale 0s)
2026-02-19 20:41:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 59 / 200 (stale 5s)
2026-02-19 20:41:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 60 / 200 (stale 0s)
2026-02-19 20:42:04 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 60 / 200 (stale 5s)
2026-02-19 20:42:09 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 60 / 200 (stale 10s)
2026-02-19 20:42:14 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 61 / 200 (stale 0s)
2026-02-19 20:42:19 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 61 / 200 (stale 5s)
2026-02-19 20:42:24 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 62 / 200 (stale 0s)
2026-02-19 20:42:29 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 62 / 200 (stale 5s)
2026-02-19 20:42:34 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 63 / 200 (stale 0s)
2026-02-19 20:42:39 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 63 / 200 (stale 5s)
2026-02-19 20:42:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 63 / 200 (stale 10s)
2026-02-19 20:42:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 64 / 200 (stale 0s)
2026-02-19 20:42:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 64 / 200 (stale 5s)
2026-02-19 20:42:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 64 / 200 (stale 10s)
2026-02-19 20:43:04 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 65 / 200 (stale 0s)
2026-02-19 20:43:09 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 65 / 200 (stale 5s)
2026-02-19 20:43:14 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 66 / 200 (stale 0s)
2026-02-19 20:43:19 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 66 / 200 (stale 5s)
2026-02-19 20:43:24 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 66 / 200 (stale 10s)
2026-02-19 20:43:29 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 67 / 200 (stale 0s)
2026-02-19 20:43:34 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 67 / 200 (stale 5s)
2026-02-19 20:43:39 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 67 / 200 (stale 10s)
2026-02-19 20:43:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 68 / 200 (stale 0s)
2026-02-19 20:43:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 68 / 200 (stale 5s)
2026-02-19 20:43:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 68 / 200 (stale 10s)
2026-02-19 20:43:59 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 69 / 200 (stale 0s)
2026-02-19 20:44:04 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 69 / 200 (stale 5s)
2026-02-19 20:44:09 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 70 / 200 (stale 0s)
2026-02-19 20:44:14 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 70 / 200 (stale 5s)
2026-02-19 20:44:19 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 71 / 200 (stale 0s)
2026-02-19 20:44:24 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 71 / 200 (stale 5s)
2026-02-19 20:44:29 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 71 / 200 (stale 10s)
2026-02-19 20:44:34 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 71 / 200 (stale 15s)
2026-02-19 20:44:34 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:44:40 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 0s)
2026-02-19 20:44:45 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 5s)
2026-02-19 20:44:50 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 10s)
2026-02-19 20:44:55 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 15s)
2026-02-19 20:44:55 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:45:01 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 21s)
2026-02-19 20:45:06 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 72 / 200 (stale 26s)
2026-02-19 20:45:11 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 0s)
2026-02-19 20:45:16 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 5s)
2026-02-19 20:45:21 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 10s)
2026-02-19 20:45:26 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 15s)
2026-02-19 20:45:26 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:45:31 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 21s)
2026-02-19 20:45:36 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 26s)
2026-02-19 20:45:41 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 31s)
2026-02-19 20:45:41 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:45:42 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:45:50 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:45:55 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 0s)
2026-02-19 20:46:00 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 5s)
2026-02-19 20:46:05 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 10s)
2026-02-19 20:46:10 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 15s)
2026-02-19 20:46:10 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:46:15 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 21s)
2026-02-19 20:46:20 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 26s)
2026-02-19 20:46:25 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 31s)
2026-02-19 20:46:25 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:46:26 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:46:34 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:46:39 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 0s)
2026-02-19 20:46:44 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 5s)
2026-02-19 20:46:49 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 10s)
2026-02-19 20:46:54 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 15s)
2026-02-19 20:46:54 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:47:00 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 21s)
2026-02-19 20:47:05 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 26s)
2026-02-19 20:47:10 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 73 / 200 (stale 31s)
2026-02-19 20:47:10 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:47:10 | INFO     | mu_supervisor | Warping to Elbeland3 via command: /warp Elbeland3
2026-02-19 20:47:18 | INFO     | mu_supervisor | Activated MU Helper at Elbeland3 — farming until level 200
2026-02-19 20:47:23 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 74 / 200 (stale 0s)
2026-02-19 20:47:28 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 74 / 200 (stale 5s)
2026-02-19 20:47:33 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 74 / 200 (stale 10s)
2026-02-19 20:47:38 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 75 / 200 (stale 0s)
2026-02-19 20:47:43 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 75 / 200 (stale 5s)
2026-02-19 20:47:48 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 75 / 200 (stale 10s)
2026-02-19 20:47:53 | INFO     | mu_supervisor | Farming at Elbeland3 (MU Helper) — level 75 / 200 (stale 15s)
